"scientific_name","status","migration","tp","tl","habitat1","colony","ps","min_dist","colour_elab","colour_div","ED_score","logMass","logRange","Order","source"
"Phylloscopus_trochilus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.005421042,0,23.90552105,31.5,6.573543,0.939519252618618,7.20000939046429,"PASSERIFORMES",4
"Phylloscopus_tytleri","NT","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.353960648,0,19.71064359,30,10.531997,0.857332496431269,5.3289750408074,"PASSERIFORMES",0
"Phylloscopus_umbrovirens","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.080573392,0,24.22192541,39.5,6.070645,0.934498451243568,5.78669953013441,"PASSERIFORMES",0
"Phylloscopus_xanthoschistos","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.171658903,39.97284029,39.44569819,48.5,2.727483,0.846646328577118,5.43067320572028,"PASSERIFORMES",0
"Phylloscopus_yunnanensis","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.084630459,0,22.59571581,34,7.147893,0.544068044350276,5.52944988579395,"PASSERIFORMES",0
"Phytotoma_raimondii","EN","Not a Migrant","Diurnal","Herbivore","Bare","Not colonial",-0.545657211,329.1545872,23.05521011,58,9.22466,1.59988307207369,3.43579001652222,"PASSERIFORMES",2
"Phytotoma_rara","LC","Full Migrant","Diurnal","Herbivore","Shrubland","Not colonial",0.034317505,6.032568824,33.13092286,74,9.800121,1.67209785793572,5.67937765743705,"PASSERIFORMES",3
"Phytotoma_rutila","LC","Full Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.007242491,0,32.11294312,79,9.901964,1.60745502321467,6.24472111019352,"PASSERIFORMES",0
"Piaya_cayana","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.018655361,0,31.29739017,53.75,11.542163,2.00860017176192,7.14561065084069,"CUCULIFORMES",4
"Piaya_melanogaster","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.048617074,29.15652234,32.07977195,52,26.9162,1.90712666768706,6.68487240073675,"CUCULIFORMES",0
"Pica_hudsonia","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.425264673,0,37.4784914,31,5.449924,2.24919835739111,6.82776656872682,"PASSERIFORMES",5
"Pica_nuttalli","NT","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",0.691708279,0,42.36263956,54,5.449924,2.20139712432045,4.97847323822098,"PASSERIFORMES",2
"Pica_pica","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.00836294,0,37.38454202,33.5,6.552361,2.33895425237761,7.5028061957919,"PASSERIFORMES",2
"Picathartes_gymnocephalus","VU","Not a Migrant","Diurnal","Carnivore","Forest","Colonial",-0.184800172,69.09477343,32.35550372,43,20.776644,2.29225607135648,5.58981075152928,"PASSERIFORMES",4
"Picathartes_oreas","VU","Not a Migrant","Diurnal","Carnivore","Forest","Colonial",-0.06532102,49.74115298,28.86556774,39,20.776644,2.34242268082221,5.58111472785904,"PASSERIFORMES",3
"Picoides_albolarvatus","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",0.35489751,0,33.2134192057511,47.1170561131831,3.774132,1.78604121024255,5.69867191388945,"PICIFORMES",3
"Picoides_arcticus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.50147603,0,38.1281275,18,7.713429,1.84073323461181,6.83066626877339,"PICIFORMES",3
"Picoides_arizonae","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.324275553,0,33.5029504800614,48.2078982125137,3.026112,1.66978161520854,5.5185046132298,"PICIFORMES",4
"Picoides_borealis","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.691708279,0,34.8568877642418,56.3529192592418,6.557087,1.68124123737559,5.78096782368828,"PICIFORMES",4
"Picoides_dorsalis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.006099318,0,37.2388919,20.5,5.0977,1.74154551677621,7.37076854671942,"PICIFORMES",13
"Picoides_fumigatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.035970172,0,33.8339713206785,53.399276814884,4.856639,1.55870857965095,6.04514460852489,"PICIFORMES",1
"Picoides_nuttallii","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.338876446,0,35.15100862,20,3.593304,1.57287160220048,5.26437910234401,"PICIFORMES",0
"Picoides_pubescens","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.214724208,0,38.80046561,32.33333333,5.025565,1.40951045226932,7.10721740062391,"PICIFORMES",6
"Picoides_scalaris","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.030021221,0,34.9788275,30,3.592409,1.50014495770763,6.46458170043577,"PICIFORMES",2
"Picoides_stricklandi","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.702191279,0,32.7539570084083,48.7661583642508,3.026112,1.55448916000382,4.27181792979458,"PICIFORMES",0
"Picoides_tridactylus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.006099318,0,37.2388919,20.5,5.102685,1.8172347304255,7.37076854671942,"PICIFORMES",13
"Picoides_villosus","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",0.072788103,0,32.9110323670747,44.4780744374967,4.016702,1.80140371001735,7.12492359364594,"PICIFORMES",7
"Piculus_aurulentus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.081169107,0,27.66512509,74,3.887629,1.8750612633917,5.86912843642281,"PICIFORMES",0
"Piculus_callopterus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.124140508,13.23249458,33.96180936,102,3.903063,1.84493710035367,3.74415239365417,"PICIFORMES",0
"Piculus_chrysochloros","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.030150859,0,28.98446501,72.5,4.709001,1.94448267215017,6.93411416599384,"PICIFORMES",0
"Piculus_flavigula","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.042127601,0,32.74618429,72,4.405188,1.74036268949424,6.81051011195211,"PICIFORMES",0
"Piculus_leucolaemus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.07654227,53.06392683,29.08885801,63,4.283512,1.83884909073726,5.94711525908983,"PICIFORMES",0
"Piculus_litae","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.619173574,82.70450139,32.720556315,71.5,3.912226,1.89803106308742,5.02823575354849,"PICIFORMES",0
"Piculus_simplex","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.106988392,141.9366216,29.75306567,69,3.897597,1.74036268949424,4.9665598311179,"PICIFORMES",0
"Picumnus_albosquamatus","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.111733578,0,25.27953187,57,4.084552,1.07554696139253,6.30279747109428,"PICIFORMES",0
"Picumnus_aurifrons","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.092974316,0,33.05568875,64,3.922093,0.951823035315912,6.47551939391305,"PICIFORMES",0
"Picumnus_castelnau","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.187154755,321.6398873,28.98081482,37,4.517494,1.05690485133647,4.76117431751594,"PICIFORMES",0
"Picumnus_cinnamomeus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.61979931,314.1927269,30.46535791,65,4.186768,1.19292939687749,5.11703903435143,"PICIFORMES",0
"Picumnus_cirratus","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.034476843,0,26.25008804,36,2.945307,1.00860017176192,6.37075446713621,"PICIFORMES",0
"Picumnus_dorbignyanus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.091236484,159.6303756,26.12886504,52,4.325696,0.98227125027563,5.00202784788342,"PICIFORMES",0
"Picumnus_exilis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.079859098,0,35.28200881,78,3.981468,0.968482948553935,6.09401949942032,"PICIFORMES",0
"Picumnus_fulvescens","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,30.71074358,66,4.137778,1.14528394125377,5.07770439393999,"PICIFORMES",0
"Picumnus_fuscus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.10690533,714.6397704,25.75505791,55,4.462491,1.20508395159541,4.06411954196513,"PICIFORMES",0
"Picumnus_granadensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.349411938,131.4180504,28.42964578,48.5,4.205303,1.08635983067475,4.43750630703631,"PICIFORMES",0
"Picumnus_innominatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.030476619,0,32.741007065,56.83333333,5.96193,1.00860017176192,6.65620580049703,"PICIFORMES",1
"Picumnus_lafresnayi","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.191885367,49.50809783,33.59086089,61.66666667,4.972179,0.977723605288848,5.89173907610112,"PICIFORMES",0
"Picumnus_limae","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,101.2603263,29.34502251,60,4.335477,1.21001855884736,4.62182932058482,"PICIFORMES",0
"Picumnus_minutissimus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.054455499,609.7783114,28.4587921,51,4.653799,1.12385164096709,4.84233195314381,"PICIFORMES",0
"Picumnus_nebulosus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.021984667,59.35101334,27.44860129,71,5.483654,1.06445798922692,5.71431444159675,"PICIFORMES",1
"Picumnus_nigropunctatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.851583417,142.3263212,28.3772998099286,56.6758751017846,4.705915,0.968482957473316,4.39440858623776,"PICIFORMES",1
"Picumnus_olivaceus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.088474157,0,28.9333016,39,4.402866,1.02530586526477,5.69369341526562,"PICIFORMES",0
"Picumnus_pumilus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.225488156,486.4938014,33.07540258,62,4.452663,0.977723605288848,5.32309454581488,"PICIFORMES",1
"Picumnus_pygmaeus","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.254519398,1.528464221,24.79565139,43,4.434057,1.04139268515823,5.92297136840501,"PICIFORMES",0
"Picumnus_rufiventris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.074944586,55.71624365,26.58314869,54.5,4.236147,1.32221929473392,6.06917933364938,"PICIFORMES",1
"Picumnus_sclateri","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.175490234,128.3526786,32.77376341,47.5,4.905098,1.04532297878666,4.65268367183898,"PICIFORMES",0
"Picumnus_spilogaster","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.189411567,0,27.16039891,52,2.649904,1.12057393120585,5.26239653638276,"PICIFORMES",0
"Picumnus_squamulatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.508001923,0,33.74775537,61.9,4.602113,1.00860017176192,5.64086991507194,"PICIFORMES",0
"Picumnus_steindachneri","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.272828606,510.4830525,30.26382109,46,4.268034,0.99563519459755,3.85235450906236,"PICIFORMES",0
"Picumnus_subtilis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.271608147,60.84051689,24.20698125,60,4.180446,1.01703333929878,4.59708166471776,"PICIFORMES",0
"Picumnus_temminckii","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.082096918,0,27.49560373,51,2.659537,1.06069784035361,5.71145616167198,"PICIFORMES",0
"Picumnus_varzeae","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,355.1571113,24.84404998,39,4.403932,1.25906955164709,5.27793711564671,"PICIFORMES",0
"Picus_awokera","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.896906649,0,29.964684155,70,7.406154,2.15533603746506,5.44886280074081,"PICIFORMES",4
"Picus_canus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.014267615,0,28.90175526,61,3.981275,2.13672056715641,7.05948306369169,"PICIFORMES",3
"Picus_chlorolophus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.057758688,0,27.44913046,87.8,4.204364,1.8178957571618,6.53712917487457,"PICIFORMES",0
"Picus_erythropygius","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.107292989,0,40.35291072,72,3.979821,2.07003786660776,5.66758116642728,"PICIFORMES",1
"Picus_flavinucha","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.053002457,0,26.95130429,71.75,6.024146,2.2485862438551,6.46717294199517,"PICIFORMES",1
"Picus_mentalis","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.110837817,0,31.43343677,89.5,6.073365,2.0068937079479,5.99175069410814,"PICIFORMES",0
"Picus_mineaceus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.121592593,0,36.76707299,88.5,6.972211,1.98811284026835,6.11113042437579,"PICIFORMES",0
"Picus_puniceus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.125150583,0,34.15955246,97,4.201171,1.89817648349768,6.14006765948889,"PICIFORMES",1
"Picus_rabieri","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.016997736,3.328717208,26.08505032,69,3.734092,1.95835421356571,5.39303474772899,"PICIFORMES",2
"Picus_squamatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.309672715,0,33.06893697,83,4.340669,2.23044892137827,5.84728259587297,"PICIFORMES",0
"Picus_vaillantii","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.284919241,0,30.01283102,68,3.814,2.22010808804005,5.53628650981991,"PICIFORMES",5
"Picus_viridanus","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.284333124,0,31.51776525,66,3.211418,2.05307844348342,5.5919161043221,"PICIFORMES",0
"Picus_viridis","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.002723691,0,32.67455338,65.75,3.822116,2.24551266781415,6.77685236899319,"PICIFORMES",8
"Picus_vittatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.064372648,0,32.7440838,61,3.21936,2.03762566991472,6.13105673881556,"PICIFORMES",1
"Picus_xanthopygaeus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.096651402,0,34.38100932,62,3.792992,1.99869515831166,6.31763297466702,"PICIFORMES",1
"Piezorhina_cinerea","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.545657211,318.8309441,27.59435295,52,4.150817,1.28388951289376,4.57114088523097,"PASSERIFORMES",0
"Pilherodius_pileatus","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.026295079,0,29.21591953,40,16.089204,2.75587485567249,7.01160745776227,"PELECANIFORMES",4
"Pinarocorys_erythropygia","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.035335901,0,31.19907909,51.5,6.221411,1.47856649559384,6.53311174055052,"PASSERIFORMES",1
"Pinarocorys_nigricans","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.032797047,0,32.338940085,23,6.221411,1.5814945422909,6.28356756492603,"PASSERIFORMES",1
"Pinaroloxias_inornata","VU","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",0.490735479,828.4671328,24.10672655,36,1.392197,1.11727129565576,1.39374081339767,"PASSERIFORMES",1
"Pinarornis_plumosus","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.048492191,110.45647,21.55225897,17,5.824174,1.81822589361396,5.32929991398946,"PASSERIFORMES",2
"Pinicola_enucleator","LC","Full Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.006397224,0,31.08271483,38,7.802401,1.75127910398334,7.27871592112374,"PASSERIFORMES",11
"Pinicola_subhimachala","LC","Altitudinal Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.073431062,68.52014644,22.96710644,52,7.802401,1.66440690411228,5.91458363625401,"PASSERIFORMES",0
"Pionites_leucogaster","EN","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.254519398,0,44.23471044,89.33333333,6.148108,2.19033169817029,6.29706156173911,"PSITTACIFORMES",0
"Pionites_melanocephalus","LC","Nomadic","Diurnal","Herbivore","Forest","Not colonial",-0.069014471,3.93396795,37.25889621,100,6.148108,2.17318626841227,6.46540357811905,"PSITTACIFORMES",0
"Pionopsitta_pileata","LC","Nomadic","Diurnal","Herbivore","Forest","Not colonial",-0.083194457,0,46.63475501,85,15.586461,2.07554696139253,5.86266408639389,"PSITTACIFORMES",1
"Pionus_chalcopterus","LC","Nomadic","Diurnal","Herbivore","Forest","Not colonial",-0.211308847,29.31519942,27.59025877,84,3.886509,2.32221929473392,5.20003701187926,"PSITTACIFORMES",0
"Pionus_fuscus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.052173566,0,27.60575664,73,5.674026,2.31386722036915,6.27069546738899,"PSITTACIFORMES",0
"Pionus_maximiliani","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.059024754,0,32.10765016,81,4.371916,2.46686762035411,6.65561540735737,"PSITTACIFORMES",0
"Pionus_menstruus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.035385978,0,43.31326738,101.5,5.051314,2.39967372148104,6.92297025620871,"PSITTACIFORMES",3
"Pionus_senilis","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.078508474,0,33.18020106,85,3.886509,2.32633586092875,5.66141707704779,"PSITTACIFORMES",3
"Pionus_sordidus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.121181459,0,31.6503788,92,4.371916,2.42488163663107,5.22426401036868,"PSITTACIFORMES",0
"Pionus_tumultuosus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.18274033,27.62983058,40.82829299,75.5,4.993577,2.37839790094814,5.1774333453836,"PSITTACIFORMES",1
"Pipile_cujubi","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.126446802,0.97983139,31.1470934,50,2.648678,3.07918124604762,6.42775462037439,"GALLIFORMES",1
"Pipile_cumanensis","LC","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.06801818,24.99546018,32.67135612,48.5,2.463365,3.09412159584056,6.49674198805481,"GALLIFORMES",3
"Pipile_jacutinga","EN","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.068345253,6.069039095,33.37652094,54,3.077354,3.09691001300806,4.62634376803956,"GALLIFORMES",2
"Pipile_pipile","CR","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",0.262664726,322.8190343,26.39731932,59,2.463313,3.33243845991561,2.55678409034076,"GALLIFORMES",2
"Pipilo_aberti","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",0.329448016,0,13.60813737,31,3.332193,1.66228551572213,5.23101026915978,"PASSERIFORMES",0
"Pipilo_albicollis","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.702191279,69.18037013,19.74591287,50,4.420453,1.66651798055488,4.81059693577147,"PASSERIFORMES",0
"Pipilo_chlorurus","LC","Full Migrant","Diurnal","Omnivore","Shrubland","Not colonial",0.023165328,0,21.25280398,45,3.98496,1.46834733041216,6.23996455163512,"PASSERIFORMES",3
"Pipilo_crissalis","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",0.051644161,0,17.04808067,36,3.333219,1.72304499164345,5.52283538792997,"PASSERIFORMES",1
