order,family_name,family,common_name,birdlife,type,scientific_name
PASSERIFORMES,Passerellidae,New World sparrows,Five-striped Sparrow,Amphispiza quinquestriata,scientific_name,Amphispiza quinquestriata
PASSERIFORMES,Passerellidae,New World sparrows,Five-striped Sparrow,Amphispiza quinquestriata,synonym_1,Aimophila quinquestriata
PASSERIFORMES,Maluridae,Fairy-wrens,Kalkadoon Grasswren,Amytornis ballarae,scientific_name,Amytornis ballarae
PASSERIFORMES,Maluridae,Fairy-wrens,Grey Grasswren,Amytornis barbatus,scientific_name,Amytornis barbatus
PASSERIFORMES,Maluridae,Fairy-wrens,Carpentarian Grasswren,Amytornis dorotheae,scientific_name,Amytornis dorotheae
PASSERIFORMES,Maluridae,Fairy-wrens,Eyrean Grasswren,Amytornis goyderi,scientific_name,Amytornis goyderi
PASSERIFORMES,Maluridae,Fairy-wrens,Black Grasswren,Amytornis housei,scientific_name,Amytornis housei
PASSERIFORMES,Maluridae,Fairy-wrens,Short-tailed Grasswren,Amytornis merrotsyi,scientific_name,Amytornis merrotsyi
PASSERIFORMES,Maluridae,Fairy-wrens,Thick-billed Grasswren,Amytornis modestus,scientific_name,Amytornis modestus
PASSERIFORMES,Maluridae,Fairy-wrens,Thick-billed Grasswren,Amytornis modestus,synonym_1,Amytornis textilis
PASSERIFORMES,Maluridae,Fairy-wrens,Dusky Grasswren,Amytornis purnelli,scientific_name,Amytornis purnelli
PASSERIFORMES,Maluridae,Fairy-wrens,Striated Grasswren,Amytornis striatus,scientific_name,Amytornis striatus
PASSERIFORMES,Maluridae,Fairy-wrens,Western Grasswren,Amytornis textilis,scientific_name,Amytornis textilis
PASSERIFORMES,Maluridae,Fairy-wrens,White-throated Grasswren,Amytornis woodwardi,scientific_name,Amytornis woodwardi
PASSERIFORMES,Furnariidae,Ovenbirds,White-browed Foliage-gleaner,Anabacerthia amaurotis,scientific_name,Anabacerthia amaurotis
PASSERIFORMES,Furnariidae,Ovenbirds,White-browed Foliage-gleaner,Anabacerthia amaurotis,synonym_1,Philydor amaurotis
PASSERIFORMES,Furnariidae,Ovenbirds,Ochre-breasted Foliage-gleaner,Anabacerthia lichtensteini,scientific_name,Anabacerthia lichtensteini
PASSERIFORMES,Furnariidae,Ovenbirds,Ochre-breasted Foliage-gleaner,Anabacerthia lichtensteini,synonym_1,Philydor lichtensteini
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Foliage-gleaner,Anabacerthia ruficaudata,scientific_name,Anabacerthia ruficaudata
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Foliage-gleaner,Anabacerthia ruficaudata,synonym_1,Philydor ruficaudatus
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Foliage-gleaner,Anabacerthia ruficaudata,synonym_2,Philydor ruficaudatum
PASSERIFORMES,Furnariidae,Ovenbirds,Montane Foliage-gleaner,Anabacerthia striaticollis,scientific_name,Anabacerthia striaticollis
PASSERIFORMES,Furnariidae,Ovenbirds,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,scientific_name,Anabacerthia variegaticeps
PASSERIFORMES,Nectariniidae,Sunbirds,Principe Sunbird,Anabathmis hartlaubii,scientific_name,Anabathmis hartlaubii
PASSERIFORMES,Nectariniidae,Sunbirds,Principe Sunbird,Anabathmis hartlaubii,synonym_1,Nectarinia hartlaubii
PASSERIFORMES,Nectariniidae,Sunbirds,Newton's Sunbird,Anabathmis newtonii,scientific_name,Anabathmis newtonii
PASSERIFORMES,Nectariniidae,Sunbirds,Newton's Sunbird,Anabathmis newtonii,synonym_1,Nectarinia newtonii
PASSERIFORMES,Nectariniidae,Sunbirds,Reichenbach's Sunbird,Anabathmis reichenbachii,scientific_name,Anabathmis reichenbachii
PASSERIFORMES,Nectariniidae,Sunbirds,Reichenbach's Sunbird,Anabathmis reichenbachii,synonym_1,Nectarinia reichenbachii
PASSERIFORMES,Furnariidae,Ovenbirds,Dusky-cheeked Foliage-gleaner,Anabazenops dorsalis,scientific_name,Anabazenops dorsalis
PASSERIFORMES,Furnariidae,Ovenbirds,Dusky-cheeked Foliage-gleaner,Anabazenops dorsalis,synonym_1,Automolus dorsalis
PASSERIFORMES,Furnariidae,Ovenbirds,White-collared Foliage-gleaner,Anabazenops fuscus,scientific_name,Anabazenops fuscus
PASSERIFORMES,Furnariidae,Ovenbirds,White-collared Foliage-gleaner,Anabazenops fuscus,synonym_1,Philydor fuscus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Ash-breasted Tit-tyrant,Anairetes alpinus,scientific_name,Anairetes alpinus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Juan Fernandez Tit-tyrant,Anairetes fernandezianus,scientific_name,Anairetes fernandezianus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Yellow-billed Tit-tyrant,Anairetes flavirostris,scientific_name,Anairetes flavirostris
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Black-crested Tit-tyrant,Anairetes nigrocristatus,scientific_name,Anairetes nigrocristatus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Tufted Tit-tyrant,Anairetes parulus,scientific_name,Anairetes parulus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Pied-crested Tit-tyrant,Anairetes reguloides,scientific_name,Anairetes reguloides
PASSERIFORMES,Ploceidae,Weavers,Red Weaver,Anaplectes jubaensis,scientific_name,Anaplectes jubaensis
PASSERIFORMES,Ploceidae,Weavers,Northern Red-headed Weaver,Anaplectes leuconotos,scientific_name,Anaplectes leuconotos
PASSERIFORMES,Ploceidae,Weavers,Southern Red-headed Weaver,Anaplectes rubriceps,scientific_name,Anaplectes rubriceps
PASSERIFORMES,Furnariidae,Ovenbirds,Chestnut-winged Hookbill,Ancistrops strigilatus,scientific_name,Ancistrops strigilatus
PASSERIFORMES,Pycnonotidae,Bulbuls,Sombre Greenbul,Andropadus importunus,scientific_name,Andropadus importunus
PASSERIFORMES,Psophodidae,Whipbirds and wedgebills,Papuan Whipbird,Androphobus viridis,scientific_name,Androphobus viridis
PASSERIFORMES,Thraupidae,Tanagers,Bolivian Mountain-tanager,Anisognathus flavinucha,scientific_name,Anisognathus flavinucha
PASSERIFORMES,Thraupidae,Tanagers,Bolivian Mountain-tanager,Anisognathus flavinucha,synonym_1,Anisognathus somptuosus
PASSERIFORMES,Thraupidae,Tanagers,Fire-bellied Mountain-tanager,Anisognathus igniventris,scientific_name,Anisognathus igniventris
PASSERIFORMES,Thraupidae,Tanagers,Lacrimose Mountain-tanager,Anisognathus lacrymosus,scientific_name,Anisognathus lacrymosus
PASSERIFORMES,Thraupidae,Tanagers,Scarlet-bellied Mountain-tanager,Anisognathus lunulatus,scientific_name,Anisognathus lunulatus
PASSERIFORMES,Thraupidae,Tanagers,Scarlet-bellied Mountain-tanager,Anisognathus lunulatus,synonym_1,Anisognathus igniventris
PASSERIFORMES,Thraupidae,Tanagers,Santa Marta Mountain-tanager,Anisognathus melanogenys,scientific_name,Anisognathus melanogenys
PASSERIFORMES,Thraupidae,Tanagers,Black-chinned Mountain-tanager,Anisognathus notabilis,scientific_name,Anisognathus notabilis
PASSERIFORMES,Thraupidae,Tanagers,Blue-winged Mountain-tanager,Anisognathus somptuosus,scientific_name,Anisognathus somptuosus
PASSERIFORMES,Viduidae,Whydahs and indigobirds,Cuckoo-finch,Anomalospiza imberbis,scientific_name,Anomalospiza imberbis
PASSERIFORMES,Muscicapidae,Old World flycatchers and chats,White-gorgeted Flycatcher,Anthipes monileger,scientific_name,Anthipes monileger
PASSERIFORMES,Muscicapidae,Old World flycatchers and chats,White-gorgeted Flycatcher,Anthipes monileger,synonym_1,Ficedula monileger
PASSERIFORMES,Muscicapidae,Old World flycatchers and chats,Rufous-browed Flycatcher,Anthipes solitaris,scientific_name,Anthipes solitaris
PASSERIFORMES,Muscicapidae,Old World flycatchers and chats,Rufous-browed Flycatcher,Anthipes solitaris,synonym_1,Ficedula solitaris
PASSERIFORMES,Nectariniidae,Sunbirds,Orange-breasted Sunbird,Anthobaphes violacea,scientific_name,Anthobaphes violacea
PASSERIFORMES,Nectariniidae,Sunbirds,Orange-breasted Sunbird,Anthobaphes violacea,synonym_1,Nectarinia violacea
PASSERIFORMES,Meliphagidae,Honeyeaters,Red Wattlebird,Anthochaera carunculata,scientific_name,Anthochaera carunculata
PASSERIFORMES,Meliphagidae,Honeyeaters,Little Wattlebird,Anthochaera chrysoptera,scientific_name,Anthochaera chrysoptera
PASSERIFORMES,Meliphagidae,Honeyeaters,Western Wattlebird,Anthochaera lunulata,scientific_name,Anthochaera lunulata
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow Wattlebird,Anthochaera paradoxa,scientific_name,Anthochaera paradoxa
PASSERIFORMES,Meliphagidae,Honeyeaters,Regent Honeyeater,Anthochaera phrygia,scientific_name,Anthochaera phrygia
PASSERIFORMES,Meliphagidae,Honeyeaters,Regent Honeyeater,Anthochaera phrygia,synonym_1,Xanthomyza phrygia
PASSERIFORMES,Meliphagidae,Honeyeaters,New Zealand Bellbird,Anthornis melanura,scientific_name,Anthornis melanura
PASSERIFORMES,Remizidae,Penduline-tits,Grey Penduline-tit,Anthoscopus caroli,scientific_name,Anthoscopus caroli
PASSERIFORMES,Remizidae,Penduline-tits,Forest Penduline-tit,Anthoscopus flavifrons,scientific_name,Anthoscopus flavifrons
PASSERIFORMES,Remizidae,Penduline-tits,Cape Penduline-tit,Anthoscopus minutus,scientific_name,Anthoscopus minutus
PASSERIFORMES,Remizidae,Penduline-tits,Mouse-coloured Penduline-tit,Anthoscopus musculus,scientific_name,Anthoscopus musculus
PASSERIFORMES,Remizidae,Penduline-tits,Yellow Penduline-tit,Anthoscopus parvulus,scientific_name,Anthoscopus parvulus
PASSERIFORMES,Remizidae,Penduline-tits,Sennar Penduline-tit,Anthoscopus punctifrons,scientific_name,Anthoscopus punctifrons
PASSERIFORMES,Remizidae,Penduline-tits,Buff-bellied Penduline-Tit,Anthoscopus sylviella,scientific_name,Anthoscopus sylviella
PASSERIFORMES,Nectariniidae,Sunbirds,Anchieta's Sunbird,Anthreptes anchietae,scientific_name,Anthreptes anchietae
PASSERIFORMES,Nectariniidae,Sunbirds,Violet-tailed Sunbird,Anthreptes aurantius,scientific_name,Anthreptes aurantius
PASSERIFORMES,Nectariniidae,Sunbirds,Violet-tailed Sunbird,Anthreptes aurantius,synonym_1,Anthreptes aurantium
PASSERIFORMES,Nectariniidae,Sunbirds,Mouse-brown Sunbird,Anthreptes gabonicus,scientific_name,Anthreptes gabonicus
PASSERIFORMES,Nectariniidae,Sunbirds,Grey-throated Sunbird,Anthreptes griseigularis,scientific_name,Anthreptes griseigularis
PASSERIFORMES,Nectariniidae,Sunbirds,Western Violet-backed Sunbird,Anthreptes longuemarei,scientific_name,Anthreptes longuemarei
PASSERIFORMES,Nectariniidae,Sunbirds,Brown-throated Sunbird,Anthreptes malacensis,scientific_name,Anthreptes malacensis
PASSERIFORMES,Nectariniidae,Sunbirds,Uluguru Violet-backed Sunbird,Anthreptes neglectus,scientific_name,Anthreptes neglectus
PASSERIFORMES,Nectariniidae,Sunbirds,Eastern Violet-backed Sunbird,Anthreptes orientalis,scientific_name,Anthreptes orientalis
PASSERIFORMES,Nectariniidae,Sunbirds,Yellow-chinned Sunbird,Anthreptes rectirostris,scientific_name,Anthreptes rectirostris
PASSERIFORMES,Nectariniidae,Sunbirds,Plain-backed Sunbird,Anthreptes reichenowi,scientific_name,Anthreptes reichenowi
PASSERIFORMES,Nectariniidae,Sunbirds,Red-throated Sunbird,Anthreptes rhodolaemus,scientific_name,Anthreptes rhodolaemus
PASSERIFORMES,Nectariniidae,Sunbirds,Red-throated Sunbird,Anthreptes rhodolaemus,synonym_1,Anthreptes rhodolaema
PASSERIFORMES,Nectariniidae,Sunbirds,Banded Sunbird,Anthreptes rubritorques,scientific_name,Anthreptes rubritorques
PASSERIFORMES,Nectariniidae,Sunbirds,Little Green Sunbird,Anthreptes seimundi,scientific_name,Anthreptes seimundi
PASSERIFORMES,Nectariniidae,Sunbirds,Little Green Sunbird,Anthreptes seimundi,synonym_1,Nectarinia seimundi
PASSERIFORMES,Nectariniidae,Sunbirds,Plain Sunbird,Anthreptes simplex,scientific_name,Anthreptes simplex
PASSERIFORMES,Nectariniidae,Sunbirds,Grey-chinned Sunbird,Anthreptes tephrolaemus,scientific_name,Anthreptes tephrolaemus
PASSERIFORMES,Nectariniidae,Sunbirds,Grey-chinned Sunbird,Anthreptes tephrolaemus,synonym_1,Anthreptes rectirostris
PASSERIFORMES,Motacillidae,Pipits and wagtails,South Georgia Pipit,Anthus antarcticus,scientific_name,Anthus antarcticus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Berthelot's Pipit,Anthus berthelotii,scientific_name,Anthus berthelotii
PASSERIFORMES,Motacillidae,Pipits and wagtails,Paramo Pipit,Anthus bogotensis,scientific_name,Anthus bogotensis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Short-tailed Pipit,Anthus brachyurus,scientific_name,Anthus brachyurus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Bush Pipit,Anthus caffer,scientific_name,Anthus caffer
PASSERIFORMES,Motacillidae,Pipits and wagtails,Tawny Pipit,Anthus campestris,scientific_name,Anthus campestris
PASSERIFORMES,Motacillidae,Pipits and wagtails,Red-throated Pipit,Anthus cervinus,scientific_name,Anthus cervinus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Pampas Pipit,Anthus chacoensis,scientific_name,Anthus chacoensis
PASSERIFORMES,Motacillidae,Pipits and wagtails,African Pipit,Anthus cinnamomeus,scientific_name,Anthus cinnamomeus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Correndera Pipit,Anthus correndera,scientific_name,Anthus correndera
PASSERIFORMES,Motacillidae,Pipits and wagtails,Yellow-tufted Pipit,Anthus crenatus,scientific_name,Anthus crenatus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Short-billed Pipit,Anthus furcatus,scientific_name,Anthus furcatus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Blyth's Pipit,Anthus godlewskii,scientific_name,Anthus godlewskii
PASSERIFORMES,Motacillidae,Pipits and wagtails,Pechora Pipit,Anthus gustavi,scientific_name,Anthus gustavi
PASSERIFORMES,Motacillidae,Pipits and wagtails,Alpine Pipit,Anthus gutturalis,scientific_name,Anthus gutturalis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Hellmayr's Pipit,Anthus hellmayri,scientific_name,Anthus hellmayri
PASSERIFORMES,Motacillidae,Pipits and wagtails,Olive-backed Pipit,Anthus hodgsoni,scientific_name,Anthus hodgsoni
PASSERIFORMES,Motacillidae,Pipits and wagtails,Mountain Pipit,Anthus hoeschi,scientific_name,Anthus hoeschi
PASSERIFORMES,Motacillidae,Pipits and wagtails,Plain-backed Pipit,Anthus leucophrys,scientific_name,Anthus leucophrys
PASSERIFORMES,Motacillidae,Pipits and wagtails,Striped Pipit,Anthus lineiventris,scientific_name,Anthus lineiventris
PASSERIFORMES,Motacillidae,Pipits and wagtails,Yellowish Pipit,Anthus lutescens,scientific_name,Anthus lutescens
PASSERIFORMES,Motacillidae,Pipits and wagtails,Malindi Pipit,Anthus melindae,scientific_name,Anthus melindae
PASSERIFORMES,Motacillidae,Pipits and wagtails,Ochre-breasted Pipit,Anthus nattereri,scientific_name,Anthus nattereri
PASSERIFORMES,Motacillidae,Pipits and wagtails,Nilgiri Pipit,Anthus nilghiriensis,scientific_name,Anthus nilghiriensis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Australasian Pipit,Anthus novaeseelandiae,scientific_name,Anthus novaeseelandiae
PASSERIFORMES,Motacillidae,Pipits and wagtails,Woodland Pipit,Anthus nyassae,scientific_name,Anthus nyassae
PASSERIFORMES,Motacillidae,Pipits and wagtails,Long-legged Pipit,Anthus pallidiventris,scientific_name,Anthus pallidiventris
PASSERIFORMES,Motacillidae,Pipits and wagtails,Peruvian Pipit,Anthus peruvianus,scientific_name,Anthus peruvianus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Rock Pipit,Anthus petrosus,scientific_name,Anthus petrosus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Meadow Pipit,Anthus pratensis,scientific_name,Anthus pratensis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Richard's Pipit,Anthus richardi,scientific_name,Anthus richardi
PASSERIFORMES,Motacillidae,Pipits and wagtails,Rosy Pipit,Anthus roseatus,scientific_name,Anthus roseatus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Buff-bellied Pipit,Anthus rubescens,scientific_name,Anthus rubescens
PASSERIFORMES,Motacillidae,Pipits and wagtails,Paddyfield Pipit,Anthus rufulus,scientific_name,Anthus rufulus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Long-billed Pipit,Anthus similis,scientific_name,Anthus similis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Sokoke Pipit,Anthus sokokensis,scientific_name,Anthus sokokensis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Water Pipit,Anthus spinoletta,scientific_name,Anthus spinoletta
PASSERIFORMES,Motacillidae,Pipits and wagtails,Sprague's Pipit,Anthus spragueii,scientific_name,Anthus spragueii
PASSERIFORMES,Motacillidae,Pipits and wagtails,Upland Pipit,Anthus sylvanus,scientific_name,Anthus sylvanus
PASSERIFORMES,Motacillidae,Pipits and wagtails,Tree Pipit,Anthus trivialis,scientific_name,Anthus trivialis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Buffy Pipit,Anthus vaalensis,scientific_name,Anthus vaalensis
PASSERIFORMES,Motacillidae,Pipits and wagtails,Buffy Pipit,Anthus vaalensis,scientific_name,Anthus longicaudatus
PASSERIFORMES,Pipridae,Manakins,Araripe Manakin,Antilophia bokermanni,scientific_name,Antilophia bokermanni
PASSERIFORMES,Pipridae,Manakins,Helmeted Manakin,Antilophia galeata,scientific_name,Antilophia galeata
PASSERIFORMES,Icteridae,New World blackbirds,Forbes's Blackbird,Anumara forbesi,scientific_name,Anumara forbesi
PASSERIFORMES,Icteridae,New World blackbirds,Forbes's Blackbird,Anumara forbesi,synonym_1,Curaeus forbesi
PASSERIFORMES,Furnariidae,Ovenbirds,Firewood-gatherer,Anumbius annumbi,scientific_name,Anumbius annumbi
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Brown-headed Apalis,Apalis alticola,scientific_name,Apalis alticola
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Kungwe Apalis,Apalis argentea,scientific_name,Apalis argentea
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Bamenda Apalis,Apalis bamendae,scientific_name,Apalis bamendae
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Masked Apalis,Apalis binotata,scientific_name,Apalis binotata
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Chapin's Apalis,Apalis chapini,scientific_name,Apalis chapini
PASSERIFORMES,Cisticolidae,Cisticolas and allies,White-winged Apalis,Apalis chariessa,scientific_name,Apalis chariessa
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Chirinda Apalis,Apalis chirindensis,scientific_name,Apalis chirindensis
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Grey Apalis,Apalis cinerea,scientific_name,Apalis cinerea
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Yellow-breasted Apalis,Apalis flavida,scientific_name,Apalis flavida
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Yellow-throated Apalis,Apalis flavigularis,scientific_name,Apalis flavigularis
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Brown-tailed Apalis,Apalis flavocincta,scientific_name,Apalis flavocincta
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Taita Apalis,Apalis fuscigularis,scientific_name,Apalis fuscigularis
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Gosling's Apalis,Apalis goslingi,scientific_name,Apalis goslingi
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Black-throated Apalis,Apalis jacksoni,scientific_name,Apalis jacksoni
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Kabobo Apalis,Apalis kaboboensis,scientific_name,Apalis kaboboensis
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Karamoja Apalis,Apalis karamojae,scientific_name,Apalis karamojae
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Namuli Apalis,Apalis lynesi,scientific_name,Apalis lynesi
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Black-headed Apalis,Apalis melanocephala,scientific_name,Apalis melanocephala
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Black-capped Apalis,Apalis nigriceps,scientific_name,Apalis nigriceps
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Black-faced Apalis,Apalis personata,scientific_name,Apalis personata
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Chestnut-throated Apalis,Apalis porphyrolaema,scientific_name,Apalis porphyrolaema
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Rudd's Apalis,Apalis ruddi,scientific_name,Apalis ruddi
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Buff-throated Apalis,Apalis rufogularis,scientific_name,Apalis rufogularis
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Sharpe's Apalis,Apalis sharpii,scientific_name,Apalis sharpii
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Bar-throated Apalis,Apalis thoracica,scientific_name,Apalis thoracica
PASSERIFORMES,Zosteropidae,White-eyes and yuhinas,Bonin White-eye,Apalopteron familiare,scientific_name,Apalopteron familiare
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Black-billed Flycatcher,Aphanotriccus audax,scientific_name,Aphanotriccus audax
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Tawny-chested Flycatcher,Aphanotriccus capitalis,scientific_name,Aphanotriccus capitalis
